id,lat,lon
13465,30.6890059,104.0671591
13466,30.6883373,104.0671693
13499,30.6289719,104.0407782
13500,30.6282055,104.0421439
13501,30.6281224,104.0422485
13502,30.6280601,104.0423129
13503,30.6279724,104.0423826
13504,30.6278685,104.0424363
13505,30.6277693,104.0424711
13506,30.6276723,104.042506
13507,30.6275477,104.0425382
13508,30.6274069,104.042557
13509,30.6272361,104.0425596
13510,30.6270584,104.0425623
13511,30.6267837,104.0425596
13512,30.6264537,104.0425114
13513,30.626089,104.0424202
13514,30.6256966,104.042278
13515,30.6255074,104.0421975
13516,30.625332,104.042103
13529,30.6736261,104.0681586
13530,30.6744405,104.068755
13531,30.6751049,104.0692163
13561,30.672897,104.069813
13562,30.6743944,104.0709115
13670,30.6769054,104.05131
13671,30.6751049,104.0502585
13672,30.6737255,104.0495054
13673,30.6735916,104.0494323
13674,30.6731068,104.0492536
13706,30.6868359,104.100863
13707,30.6875277,104.100474
13708,30.6876396,104.100396
13709,30.6877515,104.100315
13710,30.6858119,104.1013523
13711,30.6743851,104.0517283
13712,30.6728164,104.0553547
13713,30.6716606,104.0577856
13714,30.6923846,104.0486353
13715,30.6920944,104.0472928
13716,30.6919744,104.0461394
13717,30.6920545,104.0455914
13718,30.6927926,104.0444649
13719,30.6934015,104.043628
13720,30.693789,104.0426517
13721,30.6943794,104.0406454
13722,30.6448957,104.1069577
13723,30.6954127,104.0441001
13724,30.693343,104.0455602
13725,30.6477223,104.1087304
13726,30.6492963,104.1096587
13727,30.651437,104.1109436
13728,30.6422958,104.105178
13735,30.6747842,104.0379887
13736,30.6754957,104.0359305
13737,30.6761964,104.0338993
13738,30.6766619,104.0328334
13761,30.6969257,104.0414286
13762,30.6963998,104.0414501
13763,30.6960551,104.0416646
13764,30.695966,104.0417285
13958,30.6951522,104.0408396
13959,30.6933354,104.0403226
14015,30.6609257,104.0650349
14016,30.6609047,104.0648236
14017,30.6608607,104.0619598
14018,30.6608713,104.0601387
14019,30.6607425,104.0594251
14142,30.6845142,104.028133
14143,30.6850076,104.0273738
14144,30.6875485,104.0235791
14145,30.6884916,104.0220553
14146,30.68977,104.0199405
14147,30.6910081,104.0180084
14283,30.6462367,104.1078375
14284,30.6462868,104.1079204
14285,30.6463138,104.1080324
14286,30.6463157,104.1081422
14287,30.6462907,104.108261
14288,30.6462367,104.1083595
14289,30.646175,104.1084245
14290,30.6461229,104.1084671
14317,30.6442939,104.1109403
14318,30.6447573,104.1099545
14319,30.645059,104.109249
14320,30.6454016,104.1087148
14321,30.6455791,104.1086499
14322,30.6459667,104.1086383
14323,30.6460744,104.1086088
14348,30.6460131,104.108503
14349,30.645909,104.1084985
14350,30.6458222,104.1084738
14351,30.6457412,104.1084268
14352,30.6456873,104.1083506
14353,30.6456352,104.1082475
14354,30.6456121,104.1081422
14355,30.6456102,104.1080458
14356,30.6796725,104.0248418
14357,30.6797108,104.0256357
14358,30.6797385,104.02673
14359,30.6767289,104.0235973
14360,30.6766274,104.0243912
14361,30.676692,104.0245307
14362,30.676609,104.0236617
14363,30.6755838,104.0233904
14364,30.6703133,104.1126614
14365,30.6701611,104.1127258
14366,30.6700688,104.1127526
14367,30.6699673,104.1127472
14368,30.6697689,104.1126185
14369,30.6695613,104.1124361
14370,30.6692383,104.1123234
14371,30.6689061,104.1122966
14372,30.6686892,104.112243
14373,30.6684954,104.1121625
14374,30.6680925,104.1119338
14375,30.6673007,104.1113801
14376,30.6671399,104.111183
14377,30.6670117,104.1109915
14378,30.6667993,104.1105955
14384,30.6881019,104.0322518
14385,30.6902661,104.0241873
14386,30.6893606,104.0231184
14387,30.6878808,104.0215334
14388,30.6872474,104.0209921
14408,30.6889447,104.0331553
14409,30.687232,104.0312532
14410,30.6859728,104.0298076
14411,30.6832296,104.0265876
14446,30.6854591,104.0192413
14447,30.6855883,104.0193808
14450,30.684029,104.0180826
14451,30.6840198,104.0189945
14452,30.6853669,104.0192198
14458,30.6972777,104.0213227
14459,30.695456,104.0230312
14460,30.6947038,104.0237367
14461,30.694224,104.0243804
14462,30.6926464,104.0270519
14463,30.6926111,104.0271049
14464,30.6887647,104.0334689
14465,30.6874408,104.0356023
14466,30.6868083,104.0366328
14490,30.6310438,104.030292
14491,30.6302518,104.0319762
14492,30.6357488,104.0303136
14493,30.6340522,104.0320473
14494,30.6270787,104.0456596
14495,30.6273546,104.0451952
14496,30.6274715,104.045025
14497,30.6276783,104.0447783
14498,30.6279318,104.0445486
14499,30.6280776,104.0443839
14500,30.6281654,104.0442702
14501,30.6282134,104.0442064
14502,30.6282583,104.0441136
14503,30.6283082,104.0439802
14504,30.6283282,104.0438792
14505,30.6283332,104.0438189
14506,30.6283342,104.04374
14507,30.6283282,104.0436136
14508,30.6283062,104.0434778
14509,30.6282802,104.0433618
14510,30.6282413,104.043262
14511,30.6282044,104.0431913
14512,30.6281505,104.0431136
14513,30.6280796,104.0430393
14514,30.6280017,104.0429743
14515,30.6279159,104.0429245
14516,30.627821,104.042885
14517,30.6277142,104.0428467
14518,30.6276483,104.0428316
14519,30.6426299,104.0909818
14520,30.6435724,104.0925075
14521,30.6444401,104.093784
14522,30.6445526,104.0939052
14567,30.6969242,104.074307
14568,30.696927,104.0739087
14569,30.6969351,104.0727827
14570,30.6970004,104.070841
14571,30.6970087,104.0705933
14572,30.6970093,104.0703792
14573,30.697019,104.0692901
14574,30.6970031,104.0676483
14575,30.6969978,104.0672579
14576,30.6969968,104.0671881
14577,30.6969871,104.0664861
14578,30.6969393,104.0647719
14579,30.6969915,104.0638007
14580,30.6969937,104.0637708
14581,30.6971146,104.0621353
14582,30.6971518,104.0577072
14583,30.6971623,104.0572854
14584,30.697163,104.0567914
14585,30.697145,104.0563438
14586,30.6970917,104.0550452
14587,30.6802087,104.0231335
14588,30.6813532,104.019252
14654,30.6790095,104.0181577
14668,30.6833924,104.0202498
14669,30.6940004,104.0391515
14670,30.6933442,104.0383925
14671,30.6916845,104.0364855
14672,30.6889116,104.033193
14694,30.6720808,104.0228395
14695,30.6710738,104.0223849
14696,30.6697719,104.0225964
14697,30.66807,104.022873
14698,30.6680932,104.0243643
14699,30.6718581,104.0248203
14700,30.672085,104.0230173
14710,30.6648392,104.0194244
14711,30.66478,104.0195723
14712,30.664817,104.0211403
14713,30.6648269,104.0213311
14714,30.664894,104.0233991
14715,30.6649296,104.0244961
14716,30.6649662,104.0250884
14717,30.6650952,104.0309679
14718,30.6650846,104.0312577
14719,30.6650708,104.0314482
14720,30.6650477,104.0316145
14721,30.6650062,104.0318582
14722,30.6645967,104.0338903
14723,30.6699757,104.0349818
14724,30.6700379,104.0349948
14746,30.682359,104.0276313
14747,30.680532,104.0255391
14748,30.6814384,104.0245341
14749,30.6821929,104.0236187
14750,30.6823959,104.023211
14751,30.6828111,104.0218484
14752,30.6764544,104.0194866
14753,30.6750879,104.0256142
14754,30.6619607,104.0234685
14755,30.6617623,104.0234309
14756,30.6799138,104.0286719
14757,30.6640187,104.0214085
14758,30.663585,104.0216285
14759,30.6629898,104.022063
14760,30.6629381,104.0221459
14761,30.6624545,104.0229213
14762,30.6621038,104.0234792
14763,30.6613978,104.0235114
14764,30.6682116,104.0273202
14765,30.6679163,104.0285218
14766,30.6679533,104.0292514
14767,30.6680271,104.0302599
14768,30.6683962,104.0309036
14769,30.6691714,104.0313543
14770,30.670601,104.0316948
15061,30.6958994,104.0836976
15199,30.6424085,104.0945655
15200,30.6417061,104.0958749
15631,30.6367765,104.056009
15632,30.637275,104.054904
15633,30.6372935,104.0529835
15634,30.6376997,104.0519643
15635,30.6357258,104.0559777
15636,30.6356474,104.0528663
15637,30.6356381,104.052362
15638,30.6360443,104.0514769
15639,30.6367614,104.0560237
15640,30.6320408,104.0597105
15641,30.6320447,104.0602543
15642,30.6320518,104.0612408
15643,30.6320552,104.0617123
15644,30.6320747,104.0640264
15645,30.6320783,104.0641269
15734,30.6785145,104.1085794
15735,30.6762776,104.1094401
15736,30.674965,104.1099524
15737,30.672845,104.1108563
15738,30.6700688,104.111985
15741,30.6259205,104.0430854
15742,30.6261559,104.0432713
15743,30.6264554,104.0435822
15744,30.6266331,104.0437957
15745,30.6268108,104.0440324
15746,30.6269745,104.0442598
15770,30.6281165,104.0445776
15771,30.6281824,104.0445138
15772,30.6282333,104.0444419
15773,30.6282862,104.0443537
15774,30.6283322,104.0442679
15775,30.6283701,104.0441704
15776,30.6283911,104.0440869
15777,30.628424,104.0438978
15778,30.628437,104.0437934
15779,30.6284549,104.0435991
15780,30.6284709,104.0433508
15781,30.6284789,104.0431919
15782,30.6284949,104.043048
15783,30.6285308,104.0428763
15784,30.6286137,104.042555
15785,30.6287326,104.0422086
15973,30.6924755,104.0375647
15974,30.6948999,104.0404396
15975,30.6954326,104.0412843
15976,30.6965347,104.044395
16051,30.6968336,104.0443714
16052,30.6962349,104.0423257
16053,30.6956765,104.0409046
16054,30.6950994,104.0401311
16055,30.6929126,104.0376831
16473,30.6947295,104.0400571
16474,30.6951679,104.0405656
16475,30.6954578,104.0410554
16476,30.6956299,104.0414132
16477,30.695777,104.0418587
16478,30.6958917,104.0422071
16479,30.6962395,104.0431912
16480,30.6964299,104.0436729
16481,30.6966219,104.044253
16482,30.696662,104.0446481
16483,30.6967231,104.0459461
16484,30.6968327,104.047563
16512,30.6742398,104.1073282
16513,30.6743012,104.1074498
16514,30.6745167,104.1082467
16516,30.6969299,104.0549221
16517,30.6418813,104.1057791
16518,30.6412721,104.1065086
16519,30.6408383,104.1069709
16520,30.6397121,104.1082232
16521,30.6384474,104.1095985
16522,30.637456,104.1107572
16631,30.6437808,104.1063403
16632,30.6435807,104.1071523
16633,30.6432613,104.1078883
16634,30.6430398,104.1082746
16635,30.642006,104.1104416
16636,30.6403859,104.1127099
16648,30.6887258,104.0986784
16649,30.6893673,104.0974419
16650,30.6908917,104.0944838
16651,30.6939538,104.0878623
16652,30.6962145,104.0832886
16653,30.6967578,104.0821349
16654,30.697012,104.0813259
16655,30.6970146,104.0803892
16656,30.697034,104.0781378
16657,30.6970636,104.0740056
16658,30.6971611,104.0695373
16659,30.6972211,104.0606171
16660,30.6972235,104.0576818
16661,30.6972293,104.0567354
16662,30.6971678,104.0549296
16699,30.6969983,104.0567428
16700,30.6969901,104.0606186
16701,30.6969301,104.0695357
16702,30.6968326,104.0740039
16703,30.696803,104.0781381
16704,30.6967836,104.0803902
16705,30.6967811,104.0812825
16706,30.696546,104.0820308
16707,30.6960118,104.0831651
16708,30.6937507,104.0877396
16709,30.6906896,104.094359
16710,30.689168,104.0973116
16711,30.6885266,104.0985479
16793,30.6969944,104.0523468
16794,30.6969255,104.049486
16795,30.6970322,104.0470568
17096,30.6906476,104.0359972
17097,30.6907214,104.0361265
17098,30.6909475,104.0363787
17099,30.6912,104.0367017
17100,30.6912824,104.0367992
17101,30.6916671,104.037237
17102,30.6919485,104.0374998
17106,30.6759717,104.0632736
17107,30.6747592,104.0624488
17108,30.6745274,104.0622918
17109,30.6725277,104.0609746
17110,30.6266355,104.0464537
17111,30.6268871,104.046046
17112,30.6272149,104.0453567
17113,30.6274157,104.0449248
17114,30.627658,104.0444367
17115,30.6280111,104.0437018
17116,30.6283966,104.0429266
17117,30.6286504,104.0423794
17118,30.6289309,104.0418058
17119,30.6290036,104.0415318
17120,30.6291444,104.0411563
17121,30.6292159,104.0409109
17122,30.6293518,104.0404085
17123,30.6292725,104.0411118
17124,30.6294482,104.0407127
17125,30.62955,104.0404226
17126,30.6298128,104.039705
17127,30.6297802,104.0394861
17128,30.6304089,104.038197
17129,30.6309718,104.0370708
17130,30.6291894,104.0407111
17131,30.6287855,104.041332
17132,30.6286519,104.0414962
17356,30.6962632,104.0787688
17357,30.6952713,104.0786944
17358,30.6942784,104.07862
17359,30.6931962,104.0785183
17360,30.6927211,104.0784378
17361,30.6923336,104.0782983
17362,30.6913234,104.0777619
17363,30.6908344,104.077576
17364,30.6903732,104.0774571
17365,30.6962331,104.0788739
17366,30.6965068,104.0788903
17367,30.6971063,104.0789264
17380,30.6270622,104.0479659
17381,30.6276078,104.0468427
17382,30.6279934,104.0460488
17383,30.6281596,104.0460005
17384,30.6288987,104.0464809
17385,30.6301413,104.0472898
17717,30.6337973,104.0400349
17718,30.6329102,104.0419723
17719,30.632671,104.0436237
17720,30.6329988,104.0437685
17721,30.6336542,104.04379
17722,30.6341712,104.0438275
17723,30.6341896,104.043908
17825,30.6829716,104.0955477
17826,30.6830604,104.0956174
17827,30.6836117,104.0960506
17828,30.6839901,104.0963479
17829,30.6845244,104.0967676
17830,30.6858425,104.0978715
17831,30.6863459,104.098279
17832,30.6825273,104.0952077
18004,30.6356966,104.0473078
18005,30.6360151,104.0471469
18006,30.636329,104.0471255
18007,30.6365228,104.0471791
18008,30.6367444,104.0473722
18009,30.6369059,104.0475653
18010,30.6370213,104.0477477
18011,30.6375982,104.047914
18056,30.6806787,104.0937534
18057,30.6808389,104.0938647
18058,30.6811354,104.094166
18059,30.681806,104.0946679
18132,30.6537374,104.0332102
18133,30.6539404,104.0331887
18134,30.6540939,104.0330959
18135,30.6543327,104.0328293
18136,30.6545,104.0325595
18137,30.6547065,104.0324591
18138,30.6550295,104.032443
18139,30.655251,104.0323358
18140,30.6554172,104.0321587
18141,30.6555383,104.031905
18142,30.6555983,104.0312344
18143,30.6557725,104.0310429
18144,30.6565813,104.0309769
18146,30.6564187,104.0276903
18147,30.6563962,104.0263657
18148,30.6563723,104.025128
18149,30.6563525,104.0235024
18150,30.6562969,104.023253
18151,30.6562174,104.0230313
18152,30.6560267,104.0227589
18153,30.6558016,104.0225083
18154,30.6556254,104.0223294
18155,30.655395,104.0222509
18156,30.6552629,104.0222686
18157,30.6376248,104.0565797
18158,30.6379564,104.0557727
18159,30.6381865,104.0552207
18160,30.6539312,104.0342187
18161,30.654508,104.0345459
18162,30.6844028,104.0556549
18163,30.6870716,104.0549173
18164,30.6879967,104.0546328
18165,30.6817358,104.0539551
18166,30.6829049,104.0531673
18167,30.6833702,104.053045
18168,30.6848089,104.0526775
18180,30.6348622,104.0324858
18181,30.6347047,104.0324005
18182,30.6328395,104.0313235
18186,30.6257354,104.0272987
18187,30.626696,104.0279103
18188,30.626797,104.0279746
18189,30.6277551,104.0285911
18276,30.6878234,104.0551399
18277,30.6881233,104.0550541
18306,30.6285512,104.027009
18307,30.6275315,104.0263465
18308,30.6274501,104.0262936
18309,30.6265201,104.0256893
18310,30.6258831,104.0253031
18311,30.6244798,104.0243804
18312,30.6227441,104.0233289
18328,30.6269238,104.0301395
18329,30.6292118,104.0257896
18330,30.6299459,104.0244345
18340,30.6830403,104.0954
18341,30.6826342,104.0950867
18342,30.6818887,104.0945196
18343,30.6807992,104.0936388
18840,30.6223805,104.0811081
18841,30.6226586,104.0811194
18842,30.6226655,104.0812852
18843,30.6227483,104.0832674
18844,30.6227817,104.0835875
18845,30.6227979,104.084199
18846,30.6227956,104.0845182
18847,30.6228094,104.0854087
18848,30.6228302,104.0860256
18849,30.6228441,104.0868061
18850,30.6229632,104.0867903
18864,30.6866235,104.0984555
18865,30.6875784,104.0991898
18866,30.6881951,104.0996686
18867,30.686645,104.0983881
18868,30.6863974,104.0982148
18869,30.6858946,104.0977932
18870,30.684564,104.0966775
18871,30.6840565,104.0962674
18872,30.6836705,104.0959555
18873,30.683136,104.0954882
20098,30.6663665,104.107187
20099,30.6659249,104.1074322
20100,30.6656942,104.1078721
20101,30.6655647,104.1084621
20102,30.6655426,104.1085626
20128,30.6806884,104.1063358
20129,30.6818163,104.1089397
20133,30.6927975,104.1110016
20134,30.6915443,104.1097703
20135,30.6916599,104.109628
20136,30.6911226,104.1091297
20137,30.6915035,104.108592
20138,30.6910264,104.1078805
20139,30.6887074,104.1051813
20140,30.6882918,104.1050027
20141,30.6850292,104.1073502
20142,30.6828761,104.1088481
20143,30.6825509,104.1090115
20144,30.6819793,104.1092987
20156,30.6862686,104.0224797
20157,30.6868521,104.0229809
20158,30.6868729,104.0229988
20252,30.6617945,104.0830027
20253,30.6613172,104.0827296
20254,30.6609039,104.0824931
20255,30.6605901,104.0824394
20256,30.6602267,104.0825236
20257,30.6595342,104.082105
20258,30.6581232,104.0810908
20259,30.6574735,104.0805705
20260,30.6564699,104.0798342
20695,30.6931307,104.0892996
20696,30.6915832,104.0922508
20697,30.6914615,104.0925042
20698,30.6933855,104.0887586
20769,30.6560218,104.0856313
20956,30.6224858,104.0693914
20957,30.6225345,104.0693949
20958,30.6261832,104.0692804
20959,30.6275541,104.0692377
21071,30.656213,104.085208
21072,30.6272956,104.057672
21073,30.6273008,104.0583112
21074,30.627314,104.059925
21075,30.6273948,104.0641623
21076,30.6273996,104.0642752
21077,30.6273983,104.0644907
21078,30.6226793,104.0600198
21079,30.6267236,104.0599377
21102,30.6934653,104.0887878
21103,30.6941596,104.087333
21639,30.6840101,104.1116483
21642,30.6723497,104.1037265
21643,30.6681986,104.1054577
21758,30.6795793,104.1121713
21901,30.6822948,104.0251741
21902,30.6820549,104.0248308
21903,30.6808097,104.0236894
21905,30.6829402,104.0258286
22268,30.6443668,104.0742666
22269,30.6438821,104.0740657
22323,30.6474071,104.0607101
22324,30.6464211,104.0630638
22325,30.6462274,104.0636022
22326,30.646219,104.0636868
22327,30.6462076,104.0638022
22328,30.6461568,104.0639254
22329,30.6461142,104.0640287
22330,30.6458977,104.0645538
22331,30.6451837,104.0695622
22332,30.645648,104.0695474
22333,30.6463491,104.0696024
22334,30.6469055,104.0696983
22385,30.6949601,104.0791102
22386,30.6949711,104.0792124
22387,30.6950205,104.0793061
22388,30.6950791,104.0793848
22389,30.6951742,104.0794604
22390,30.6952567,104.0795019
22391,30.6953675,104.0795224
22392,30.6961691,104.0795224
22393,30.6963825,104.079519
22394,30.6372756,104.0563652
22395,30.6378936,104.056717
22396,30.6391315,104.0573001
22397,30.6395429,104.0574268
22564,30.6477803,104.0565985
22734,30.6740281,104.0577147
22735,30.6714606,104.0628898
22814,30.6501746,104.0304047
22815,30.6501468,104.0317615
22816,30.6501008,104.0321723
22817,30.6499932,104.0325831
22818,30.6497781,104.0331547
22819,30.649725,104.0333002
22820,30.6491327,104.0348558
22821,30.6486102,104.0368163
22822,30.6503866,104.0197967
22823,30.6503877,104.0215658
22824,30.6503372,104.0222864
22825,30.6502927,104.0234292
22826,30.6502531,104.0244444
22827,30.6502342,104.0276432
22828,30.6532886,104.0297813
22829,30.6480511,104.0308527
22830,30.6463609,104.031226
22856,30.6755077,104.1068574
22857,30.67557,104.1070908
22858,30.6771272,104.1122245
23111,30.689514,104.0966765
23112,30.6891685,104.0973014
23113,30.6885233,104.0986763
23114,30.6884159,104.0988868
23115,30.6883542,104.0989932
23116,30.6882866,104.0990903
23213,30.6247012,104.095717
23214,30.6249165,104.0956931
23514,30.6232975,104.0745041
23515,30.6250106,104.0743446
23516,30.6258752,104.0743257
23517,30.6259734,104.0743235
23518,30.6261606,104.074319
23519,30.6261978,104.0743165
23520,30.6265739,104.0742912
23521,30.6269391,104.0742802
23522,30.6276849,104.0742579
23523,30.6291122,104.0741615
23524,30.6293129,104.074148
23525,30.6321699,104.0739516
23526,30.6361619,104.0736894
23527,30.6227655,104.0718921
23528,30.6227544,104.0709854
23529,30.6227085,104.0688445
23530,30.6227036,104.068432
23543,30.6225779,104.0675203
23544,30.6226436,104.0683944
23557,30.6250256,104.0741826
23558,30.6241751,104.0742373
23559,30.6232426,104.0743339
23560,30.622572,104.0743649
23572,30.6227048,104.0724874
23573,30.6226907,104.0728032
23574,30.6226757,104.0731532
23579,30.622721,104.0679502
23580,30.6227274,104.0675047
23582,30.622699,104.0716882
23583,30.6227215,104.0741482
23584,30.6227812,104.0777579
23585,30.6228933,104.0813873
23586,30.622944,104.083734
23587,30.6229605,104.0844985
23588,30.6230057,104.0863672
23589,30.6230195,104.0868752
23590,30.623071,104.088988
23591,30.6230889,104.0907923
23592,30.6231378,104.0915612
23593,30.6234026,104.0924034
23594,30.6237146,104.0929178
23595,30.6238953,104.0931472
23596,30.6246242,104.093792
23597,30.6253157,104.0943177
23598,30.6262766,104.0950357
23599,30.6274858,104.0960098
23600,30.6293115,104.0973239
23601,30.6311765,104.0985477
23602,30.6318662,104.0989418
23603,30.6324825,104.0992952
23604,30.6374313,104.102349
23605,30.6390695,104.1033461
23606,30.6401306,104.1039521
23607,30.6403073,104.1040678
23608,30.6431275,104.1059143
23609,30.6451716,104.1075773
23610,30.6459816,104.1081619
23611,30.6478141,104.1091274
23612,30.648295,104.1093864
23613,30.652694,104.1118247
23614,30.6532605,104.112114
23615,30.6535683,104.1122054
23616,30.6616174,104.1123923
23617,30.6618573,104.1123853
23618,30.6619704,104.1123639
23619,30.6620765,104.1123263
23620,30.6658945,104.1107676
23621,30.6661885,104.1106507
23622,30.6669615,104.1103432
23623,30.6689785,104.1095409
23624,30.6757538,104.1068982
23625,30.6770284,104.1064108
23626,30.6776233,104.1061936
23627,30.678317,104.1057978
23628,30.6852954,104.1018539
23629,30.6874259,104.1007704
23630,30.6234642,104.0813398
23639,30.6228592,104.0742646
23640,30.6228441,104.0739891
23641,30.6228236,104.0729678
23642,30.6228244,104.0724167
23643,30.6227924,104.0696121
23644,30.6227447,104.0654231
23647,30.6246182,104.0814847
23648,30.6249617,104.081466
23652,30.6234889,104.0812556
23653,30.6229458,104.0811635
23654,30.6228982,104.0811562
23655,30.6228158,104.0811435
23656,30.6221947,104.080975
23678,30.6247399,104.0813929
23680,30.622227,104.0741515
23681,30.6223886,104.073658
23682,30.6225282,104.0732921
23683,30.6226713,104.0730132
23684,30.6227838,104.0730328
23685,30.6229483,104.0730615
23686,30.6229903,104.0732337
23687,30.6229982,104.0734464
23697,30.6227616,104.072525
23705,30.6231041,104.0781855
23706,30.6225779,104.0781802
23710,30.6225046,104.0746297
23711,30.6225854,104.0746212
23712,30.6232574,104.0745901
23713,30.624191,104.0744935
23714,30.6250251,104.0744398
23716,30.6229022,104.0813331
23717,30.6229508,104.0813429
23718,30.6234457,104.0814578
23719,30.6245398,104.0815866
23759,30.6720945,104.1082021
23760,30.6726053,104.1100305
24300,30.6678998,104.0967355
24301,30.667535,104.095439
24303,30.6871877,104.0222008
24304,30.6869936,104.0220627
24305,30.6868002,104.0219111
24548,30.6876968,104.0217106
24549,30.6873769,104.0215302
24550,30.6866664,104.0225173
25488,30.6804033,104.1103931
25489,30.6811971,104.1118728
25835,30.6732009,104.1067618
25836,30.6734606,104.107658
25887,30.6351543,104.0469496
25888,30.6367782,104.0433571
26117,30.6746066,104.0565681
26287,30.6606917,104.0842097
26296,30.6605624,104.0960275
26297,30.6604102,104.096344
26298,30.6607009,104.0965264
26299,30.6608393,104.096226
26300,30.6583938,104.0914228
26301,30.6599303,104.0923368
26446,30.6603141,104.0551612
26447,30.6602315,104.0553427
26448,30.6600713,104.0554
26449,30.6599293,104.0553126
26450,30.6598817,104.0551328
26451,30.6599663,104.0549471
26452,30.6601129,104.0548947
26453,30.6602602,104.0549853
26494,30.6788853,104.0764345
26495,30.6788083,104.0766341
26542,30.6598826,104.0536065
26543,30.6596041,104.0541793
26544,30.6590226,104.0553712
26545,30.6599591,104.0560471
26546,30.6605498,104.0554459
26547,30.660764,104.0548695
26548,30.660712,104.0546098
26549,30.6605376,104.0544959
26550,30.6605376,104.0543429
26551,30.6606477,104.0542575
26552,30.6608099,104.0543429
26591,30.6588771,104.0577174
26592,30.6777102,104.0732137
26611,30.6623306,104.058296
26612,30.6623932,104.0600959
26613,30.6681902,104.0598572
26614,30.668285,104.0630905
26615,30.6767134,104.0702389
26616,30.6761119,104.0698703
26617,30.6789881,104.076756
26618,30.6788038,104.0771019
26619,30.678634,104.0771324
26620,30.6605319,104.0531342
26621,30.6605406,104.053208
26622,30.6603294,104.0537132
26623,30.6586993,104.0537867
26624,30.6775398,104.0714534
26625,30.676971,104.0726677
26626,30.6762194,104.0742476
26627,30.6760066,104.074641
26628,30.6600949,104.0562433
26629,30.6788926,104.0753497
26630,30.6785816,104.0762236
26631,30.6599102,104.0535851
26632,30.6609324,104.0540583
26701,30.6621448,104.0808328
26702,30.6605651,104.0797982
26703,30.6596738,104.0818052
26704,30.6576857,104.0860617
26705,30.6465996,104.072689
26706,30.6461161,104.0727726
26707,30.6448474,104.0729413
26708,30.6430213,104.0731824
26709,30.6427715,104.0732154
26710,30.641824,104.0733404
26711,30.6416604,104.073362
26712,30.6411128,104.0733998
26713,30.6401048,104.0734481
26714,30.639726,104.0734662
26715,30.638883,104.0735065
26716,30.6387092,104.0735129
26717,30.6380587,104.0735755
26718,30.6379714,104.0735783
26719,30.6377472,104.0735854
26720,30.6375313,104.0735923
26748,30.6959997,104.0835137
26749,30.6965417,104.0823494
26750,30.6966346,104.082148
26751,30.6967199,104.0818942
26752,30.6968027,104.0816403
26753,30.6968675,104.081009
26754,30.6968743,104.0798456
26755,30.6968841,104.0781531
26756,30.6968871,104.0776338
26757,30.6969451,104.0755817
27094,30.6812148,104.0427216
27180,30.6383462,104.0295727
27181,30.6379239,104.0299439
27182,30.6374268,104.0301708
27351,30.6969028,104.0791787
27352,30.6969146,104.0786309
27609,30.6688315,104.1126117
27610,30.6693664,104.1126387
27897,30.6658182,104.0810467
27898,30.6650848,104.0825903
27899,30.6650125,104.0827111
27900,30.6642332,104.0845218
27901,30.663953,104.0853038
27902,30.6639902,104.0856479
27903,30.6640162,104.0861765
27904,30.665064,104.0867586
28513,30.6891038,104.0409116
28514,30.6898679,104.0398086
28515,30.6900811,104.0391398
28530,30.6874097,104.0398793
28531,30.6868867,104.040636
28532,30.6856037,104.0424117
28533,30.6854848,104.0428774
28534,30.6855946,104.0437265
28537,30.6930655,104.0813425
28538,30.6936021,104.0802946
28539,30.6928403,104.0797912
28540,30.6923138,104.0808455
28541,30.691794,104.0818843
28542,30.6911661,104.083098
28543,30.6926524,104.0707225
28544,30.6926479,104.0708075
28587,30.622405,104.1097894
28588,30.6230266,104.1096315
28589,30.6231258,104.1096007
28793,30.6225292,104.0600205
28794,30.6225148,104.0594176
28795,30.6224729,104.0581884
28796,30.6224394,104.0569009
28797,30.6224495,104.0562435
28802,30.6227817,104.072847
28803,30.6223803,104.0564698
28804,30.6223517,104.0569063
28805,30.6223681,104.0581998
28806,30.6224036,104.0600321
28865,30.6560451,104.0178114
28866,30.6561607,104.0178035
28879,30.6565435,104.0263571
28882,30.6964447,104.0795168
28883,30.6965143,104.0795296
28884,30.696571,104.0795509
28885,30.6966204,104.0795871
28886,30.696686,104.0796635
28887,30.6967486,104.0797723
28888,30.6967513,104.0801306
28889,30.6967919,104.0803477
28890,30.6968113,104.0780958
28891,30.6967632,104.078859
28892,30.6967413,104.0790421
28893,30.6966662,104.0791741
28894,30.6965637,104.0792848
28895,30.696474,104.0793401
28896,30.6963843,104.0793848
28900,30.6969457,104.0248742
28947,30.6495241,104.0451604
28948,30.6492286,104.0449737
28949,30.6493424,104.0447303
28950,30.6494607,104.0444773
28951,30.6500476,104.0448482
28952,30.6499304,104.0450986
28953,30.6953342,104.0786646
28954,30.6951507,104.0787294
28955,30.695084,104.0787813
28956,30.6950498,104.0788207
28957,30.6949876,104.0789442
28958,30.6848744,104.0616361
28959,30.6843831,104.0609215
28967,30.6572364,104.0546464
28968,30.650384,104.0450608
28969,30.6486276,104.0442674
28970,30.6473515,104.0434316
28971,30.6493169,104.0455416
28972,30.6496301,104.0457715
28973,30.6494928,104.0460243
28974,30.648192,104.0450692
28975,30.6509353,104.0453296
28976,30.6506545,104.0449415
28996,30.6628217,104.0537586
28997,30.6629313,104.0535346
28998,30.6630333,104.0533622
28999,30.6631738,104.0529606
29000,30.663292,104.0523509
29001,30.6633081,104.0522299
29002,30.6633125,104.0518814
29003,30.6632707,104.0509414
29004,30.6632578,104.0507561
